ID,flags,home,work,visiting,health,agegroup,education,wellbeing,gender,subculture,happiness,family,class,name,taxRate
11401,Created- Location,6076,26589,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),Raymond Ward,9
0,Created,36120,37030,0,ExcellentHealth,Adult,Uneducated,46,Male,Generic,Excellent,46,Low Residential - Level1 (ItemClass),,9
0,4194305,45128,0,0,ExcellentHealth,Adult,Uneducated,37,Male,Generic,Excellent,103,Low Residential - Level1 (ItemClass),,9
0,Created,6076,37030,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,125,Low Residential - Level1 (ItemClass),,9
0,-2081423355,37958,0,28554,VerySick,Adult,Uneducated,0,Male,Generic,Bad,60,Low Residential - Level1 (ItemClass),,9
0,Created,25106,37030,0,ExcellentHealth,Young,Uneducated,74,Male,Generic,Suberb,134,Low Residential - Level1 (ItemClass),,9
0,Created- Original,6076,0,0,VeryHealthy,Child,Uneducated,79,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),,9
0,133121,48228,45862,0,ExcellentHealth,Adult,OneSchool,100,Male,Generic,Suberb,144,Low Residential - Level1 (ItemClass),,9
0,524289,14938,16855,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,164,Low Residential - Level1 (ItemClass),,9
0,Created- Original,41775,0,0,ExcellentHealth,Teen,Uneducated,63,Male,Generic,Suberb,90,Low Residential - Level1 (ItemClass),,9
0,Created- Original,15504,0,0,ExcellentHealth,Teen,Uneducated,46,Male,Generic,Excellent,198,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45128,0,0,VeryHealthy,Child,Uneducated,28,Male,Generic,Excellent,147,Low Residential - Level1 (ItemClass),,9
0,Created,2852,37030,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,98,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36405,0,0,ExcellentHealth,Teen,Uneducated,75,Male,Generic,Suberb,96,Low Residential - Level1 (ItemClass),,9
0,Created,25905,37030,0,ExcellentHealth,Adult,Uneducated,62,Male,Generic,Suberb,84,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,44172,0,0,ExcellentHealth,Young,Uneducated,68,Male,Generic,Suberb,184,Low Residential - Level1 (ItemClass),,9
0,524289,45292,38136,0,VeryHealthy,Adult,Uneducated,50,Male,Generic,Excellent,32,Low Residential - Level1 (ItemClass),,9
0,Created,45128,45669,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,208,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,36405,0,0,ExcellentHealth,Teen,Uneducated,75,Male,Generic,Suberb,24,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13313,0,0,Healthy,Child,Uneducated,44,Male,Generic,Excellent,164,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36120,0,0,ExcellentHealth,Teen,Uneducated,44,Male,Generic,Excellent,155,Low Residential - Level1 (ItemClass),,9
0,Created,31117,15285,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,132,Low Residential - Level1 (ItemClass),,9
0,51429381,27790,0,32197,VerySick,Teen,Uneducated,20,Male,Generic,Bad,154,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14237,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,68,Low Residential - Level1 (ItemClass),,9
0,Created,42659,0,0,ExcellentHealth,Teen,Uneducated,78,Male,Generic,Suberb,154,Low Residential - Level1 (ItemClass),,9
59624,Created- NeedGoods- Location,44171,45669,0,ExcellentHealth,Adult,Uneducated,70,Female,Generic,Suberb,183,Low Residential - Level1 (ItemClass),Heather Miller,9
51362,Created- Location,1499,30639,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,117,Low Residential - Level1 (ItemClass),Thomas Scott,9
29145,Created- Location,25298,0,0,ExcellentHealth,Teen,Uneducated,41,Female,Generic,Excellent,25,Low Residential - Level1 (ItemClass),Holly Greenaway,9
0,Created- Original,13044,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
20414,Created- Location,12618,37030,0,ExcellentHealth,Adult,Uneducated,53,Female,Generic,Excellent,148,Low Residential - Level1 (ItemClass),Faith Williams,9
0,Created,15672,37030,0,ExcellentHealth,Adult,Uneducated,84,Male,Generic,Suberb,140,Low Residential - Level1 (ItemClass),,9
0,-2096070651,19975,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,239,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14198,0,0,ExcellentHealth,Teen,Uneducated,90,Male,Generic,Suberb,156,Low Residential - Level1 (ItemClass),,9
0,Created,18926,45669,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,175,Low Residential - Level1 (ItemClass),,9
0,Created,45735,45669,0,ExcellentHealth,Young,Uneducated,60,Male,Generic,Suberb,154,Low Residential - Level1 (ItemClass),,9
0,Created- Original,17207,37030,0,ExcellentHealth,Young,Uneducated,71,Male,Generic,Suberb,60,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,38135,37030,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,36,Low Residential - Level1 (ItemClass),,9
0,Created,4820,37030,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,1048577,4820,45669,23381,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,34,Low Residential - Level1 (ItemClass),,9
0,-2096070651,5542,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,42,Low Residential - Level1 (ItemClass),,9
0,Created,1992,45669,0,ExcellentHealth,Adult,Uneducated,84,Male,Generic,Suberb,213,Low Residential - Level1 (ItemClass),,9
0,524289,36405,5742,0,VeryHealthy,Adult,Uneducated,93,Male,Generic,Suberb,171,Low Residential - Level1 (ItemClass),,9
0,Created,25106,0,0,ExcellentHealth,Teen,Uneducated,67,Male,Generic,Suberb,53,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25106,0,0,ExcellentHealth,Teen,Uneducated,67,Male,Generic,Suberb,53,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,4820,0,0,ExcellentHealth,Adult,Uneducated,93,Male,Generic,Suberb,86,Low Residential - Level1 (ItemClass),,9
0,51412997,38148,0,32197,VerySick,Teen,Uneducated,29,Male,Generic,Bad,134,Low Residential - Level1 (ItemClass),,9
45029,Created- Original- Location,40287,0,0,ExcellentHealth,Teen,Uneducated,34,Female,Generic,Excellent,107,Low Residential - Level1 (ItemClass),Brittany Harris,9
0,Created- Unemployed,38135,0,0,ExcellentHealth,Adult,Uneducated,28,Male,Generic,Excellent,208,Low Residential - Level1 (ItemClass),,9
0,1081473,36211,0,37196,ExcellentHealth,Teen,Uneducated,59,Male,Generic,Suberb,65,Low Residential - Level1 (ItemClass),,9
0,Created,31117,37030,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,11,Low Residential - Level1 (ItemClass),,9
0,Created,15672,37030,0,ExcellentHealth,Adult,Uneducated,84,Male,Generic,Suberb,85,Low Residential - Level1 (ItemClass),,9
0,131073,48228,0,0,ExcellentHealth,Teen,Uneducated,91,Male,Generic,Suberb,99,Low Residential - Level1 (ItemClass),,9
0,Created,40853,45669,0,VeryHealthy,Adult,Uneducated,44,Male,Generic,Excellent,31,Low Residential - Level1 (ItemClass),,9
0,12583041,37958,0,0,ExcellentHealth,Adult,Uneducated,90,Male,Generic,Suberb,139,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36120,0,0,ExcellentHealth,Teen,Uneducated,44,Male,Generic,Excellent,17,Low Residential - Level1 (ItemClass),,9
0,Created,11659,37030,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,150,Low Residential - Level1 (ItemClass),,9
0,Created,41775,45669,0,ExcellentHealth,Adult,Uneducated,77,Male,Generic,Suberb,63,Low Residential - Level1 (ItemClass),,9
0,Created,17207,45669,0,ExcellentHealth,Adult,Uneducated,86,Male,Generic,Suberb,89,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,38135,0,0,ExcellentHealth,Teen,Uneducated,35,Male,Generic,Excellent,193,Low Residential - Level1 (ItemClass),,9
0,Created,2146,37030,0,ExcellentHealth,Adult,Uneducated,57,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,29485,0,0,VeryHealthy,Adult,Uneducated,42,Male,Generic,Excellent,110,Low Residential - Level1 (ItemClass),,9
55149,Created- Location,25298,37030,0,ExcellentHealth,Adult,Uneducated,44,Female,Generic,Excellent,199,Low Residential - Level1 (ItemClass),Siobhan Clarke,9
0,1048961,14413,45669,45823,ExcellentHealth,Adult,Uneducated,78,Male,Generic,Suberb,61,Low Residential - Level1 (ItemClass),,9
0,Created,25298,580,0,ExcellentHealth,Adult,Uneducated,44,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14938,0,0,VeryHealthy,Child,Uneducated,47,Male,Generic,Excellent,97,Low Residential - Level1 (ItemClass),,9
0,34603013,38148,44616,28554,VerySick,Young,Uneducated,27,Male,Generic,Bad,130,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,5824,0,0,VeryHealthy,Adult,Uneducated,42,Male,Generic,Excellent,228,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13023,0,0,VeryHealthy,Child,Uneducated,68,Male,Generic,Suberb,148,Low Residential - Level1 (ItemClass),,9
0,Created- Original,11801,0,0,VeryHealthy,Child,Uneducated,64,Male,Generic,Suberb,100,Low Residential - Level1 (ItemClass),,9
0,Created- Original,42659,0,0,VeryHealthy,Child,Uneducated,70,Male,Generic,Suberb,39,Low Residential - Level1 (ItemClass),,9
2428,Created- NeedGoods- Location,18634,19636,0,VeryHealthy,Adult,Uneducated,95,Male,Generic,Suberb,54,Low Residential - Level1 (ItemClass),Walter Green,9
0,Created,1992,45669,0,ExcellentHealth,Adult,Uneducated,84,Male,Generic,Suberb,3,Low Residential - Level1 (ItemClass),,9
38521,14155777,39471,0,0,ExcellentHealth,Adult,Uneducated,75,Male,Generic,Suberb,24,Low Residential - Level1 (ItemClass),Todd Jackson,9
8181,Created- NeedGoods- Location,13313,28554,0,VeryHealthy,Adult,Uneducated,43,Female,Generic,Excellent,124,Low Residential - Level1 (ItemClass),Carol Lewis,9
0,4194305,14938,0,0,ExcellentHealth,Adult,Uneducated,48,Male,Generic,Excellent,81,Low Residential - Level1 (ItemClass),,9
0,Created,33841,3047,0,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,98,Low Residential - Level1 (ItemClass),,9
0,Created- Original,20027,0,0,ExcellentHealth,Child,Uneducated,58,Male,Generic,Suberb,34,Low Residential - Level1 (ItemClass),,9
0,131073,48228,0,0,ExcellentHealth,Teen,Uneducated,91,Male,Generic,Suberb,99,Low Residential - Level1 (ItemClass),,9
0,Created- Original,41775,0,0,ExcellentHealth,Teen,Uneducated,63,Male,Generic,Suberb,212,Low Residential - Level1 (ItemClass),,9
0,524289,14413,16862,0,ExcellentHealth,Adult,Uneducated,78,Male,Generic,Suberb,208,Low Residential - Level1 (ItemClass),,9
0,Created- Original,35832,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,14,Low Residential - Level1 (ItemClass),,9
0,Created- Original,15672,0,0,ExcellentHealth,Teen,Uneducated,70,Male,Generic,Suberb,249,Low Residential - Level1 (ItemClass),,9
0,1081349,12329,0,28554,Sick,Child,Uneducated,18,Male,Generic,Poor,233,Low Residential - Level1 (ItemClass),,9
62746,Created- Location,25905,25710,0,ExcellentHealth,Adult,Uneducated,62,Male,Generic,Suberb,244,Low Residential - Level1 (ItemClass),Todd Hunter,9
50089,Created- Location,44171,35234,0,ExcellentHealth,Adult,Uneducated,70,Female,Generic,Suberb,79,Low Residential - Level1 (ItemClass),Katie Brown,9
0,Created- Original,4820,0,0,VeryHealthy,Child,Uneducated,73,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36405,0,0,ExcellentHealth,Teen,Uneducated,75,Male,Generic,Suberb,153,Low Residential - Level1 (ItemClass),,9
0,51412997,746,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,57,Low Residential - Level1 (ItemClass),,9
0,524289,14413,16855,0,ExcellentHealth,Adult,Uneducated,78,Male,Generic,Suberb,75,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,14017,0,0,VeryHealthy,Adult,Uneducated,72,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),,9
0,Created,36211,3475,0,VeryHealthy,Adult,Uneducated,50,Male,Generic,Excellent,173,Low Residential - Level1 (ItemClass),,9
0,Created,36120,27866,0,ExcellentHealth,Young,Uneducated,45,Male,Generic,Excellent,5,Low Residential - Level1 (ItemClass),,9
0,12582913,14017,0,0,VeryHealthy,Adult,Uneducated,74,Male,Generic,Suberb,191,Low Residential - Level1 (ItemClass),,9
0,Created- Original,20027,0,0,ExcellentHealth,Teen,Uneducated,50,Male,Generic,Suberb,215,Low Residential - Level1 (ItemClass),,9
0,Created,25106,15285,0,ExcellentHealth,Adult,Uneducated,96,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
0,540673,43773,43523,0,ExcellentHealth,Adult,Uneducated,53,Male,Generic,Excellent,110,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25044,0,0,ExcellentHealth,Adult,Uneducated,28,Male,Generic,Excellent,143,Low Residential - Level1 (ItemClass),,9
3750,Created- Location,35832,35234,0,VeryHealthy,Adult,Uneducated,99,Female,Generic,Suberb,21,Low Residential - Level1 (ItemClass),Heather Brown,9
0,Created- Original,36211,0,0,VeryHealthy,Child,Uneducated,55,Male,Generic,Excellent,100,Low Residential - Level1 (ItemClass),,9
0,Created- Original,44171,0,0,ExcellentHealth,Teen,Uneducated,55,Male,Generic,Suberb,79,Low Residential - Level1 (ItemClass),,9
40378,14155777,42659,0,0,ExcellentHealth,Adult,Uneducated,93,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),Raymond Brown,9
0,524289,4393,37196,0,VeryHealthy,Adult,Uneducated,100,Male,Generic,Suberb,60,Low Residential - Level1 (ItemClass),,9
0,Created- Original,3149,0,0,ExcellentHealth,Teen,Uneducated,64,Male,Generic,Suberb,62,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25905,0,0,ExcellentHealth,Teen,Uneducated,62,Male,Generic,Suberb,244,Low Residential - Level1 (ItemClass),,9
0,Created,31117,12975,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,233,Low Residential - Level1 (ItemClass),,9
0,524289,19178,14968,0,VeryHealthy,Adult,Uneducated,95,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created,4820,12785,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,88,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,25298,0,0,ExcellentHealth,Adult,Uneducated,34,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,7372801,25905,0,37196,ExcellentHealth,Young,Uneducated,64,Male,Generic,Suberb,69,Low Residential - Level1 (ItemClass),,9
0,Created- Original,2852,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,41,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25298,0,0,ExcellentHealth,Adult,Uneducated,34,Male,Generic,Excellent,59,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,5824,0,0,VeryHealthy,Adult,Uneducated,42,Male,Generic,Excellent,45,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45735,0,0,VeryHealthy,Child,Uneducated,54,Male,Generic,Excellent,222,Low Residential - Level1 (ItemClass),,9
0,Created- Original,9939,0,0,ExcellentHealth,Teen,Uneducated,82,Male,Generic,Suberb,193,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25905,0,0,VeryHealthy,Child,Uneducated,55,Male,Generic,Excellent,116,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,9238,0,0,ExcellentHealth,Adult,Uneducated,40,Male,Generic,Excellent,212,Low Residential - Level1 (ItemClass),,9
0,Created- Original,35832,0,0,ExcellentHealth,Teen,Uneducated,88,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,36405,0,0,ExcellentHealth,Young,Uneducated,72,Male,Generic,Suberb,172,Low Residential - Level1 (ItemClass),,9
0,Created,6076,0,0,ExcellentHealth,Teen,Uneducated,82,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created,31117,16855,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,189,Low Residential - Level1 (ItemClass),,9
0,524289,13313,26589,0,VeryHealthy,Adult,Uneducated,43,Male,Generic,Excellent,98,Low Residential - Level1 (ItemClass),,9
0,Created,18926,0,0,ExcellentHealth,Teen,Uneducated,79,Male,Generic,Suberb,175,Low Residential - Level1 (ItemClass),,9
0,12582913,18926,0,0,ExcellentHealth,Adult,Uneducated,94,Male,Generic,Suberb,159,Low Residential - Level1 (ItemClass),,9
0,12582913,48205,0,0,PoorHealth,Adult,Uneducated,20,Male,Generic,Poor,244,Low Residential - Level1 (ItemClass),,9
0,12599297,36120,0,0,ExcellentHealth,Adult,Uneducated,39,Male,Generic,Excellent,30,Low Residential - Level1 (ItemClass),,9
0,Created- Original,2146,0,0,ExcellentHealth,Teen,Uneducated,49,Male,Generic,Excellent,180,Low Residential - Level1 (ItemClass),,9
0,Created- Original,2852,0,0,VeryHealthy,Child,Uneducated,28,Male,Generic,Excellent,41,Low Residential - Level1 (ItemClass),,9
0,524289,14938,19636,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,62,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,38492,0,0,ExcellentHealth,Teen,Uneducated,65,Male,Generic,Suberb,197,Low Residential - Level1 (ItemClass),,9
0,Created- Original,11659,0,0,VeryHealthy,Child,Uneducated,73,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),,9
0,12582913,9205,0,0,VeryHealthy,Adult,Uneducated,45,Male,Generic,Excellent,61,Low Residential - Level1 (ItemClass),,9
0,Created,25044,16862,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,4,Low Residential - Level1 (ItemClass),,9
0,15729025,6076,0,45823,ExcellentHealth,Adult,Uneducated,92,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created- Original,43709,0,0,VeryHealthy,Child,Uneducated,66,Male,Generic,Suberb,173,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14166,0,0,ExcellentHealth,Teen,Uneducated,86,Male,Generic,Suberb,186,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,13718,0,0,ExcellentHealth,Young,Uneducated,39,Male,Generic,Excellent,87,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,1992,0,0,ExcellentHealth,Adult,Uneducated,74,Male,Generic,Suberb,175,Low Residential - Level1 (ItemClass),,9
0,Created- Original,9939,0,0,ExcellentHealth,Teen,Uneducated,82,Male,Generic,Suberb,75,Low Residential - Level1 (ItemClass),,9
0,34619397,47095,43523,28554,VerySick,Adult,Uneducated,33,Male,Generic,Poor,12,Low Residential - Level1 (ItemClass),,9
0,Created- Original,35832,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),,9
0,Created,12692,31240,0,VeryHealthy,Adult,Uneducated,51,Male,Generic,Excellent,43,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,5482,0,0,ExcellentHealth,Adult,Uneducated,94,Male,Generic,Suberb,224,Low Residential - Level1 (ItemClass),,9
38358,9961473,2146,0,0,ExcellentHealth,Adult,Uneducated,53,Female,Generic,Excellent,197,Low Residential - Level1 (ItemClass),Sabrina Blackwell,9
0,Created- Criminal,25298,0,0,ExcellentHealth,Teen,Uneducated,41,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,10502145,45735,0,0,VeryHealthy,Adult,Uneducated,44,Male,Generic,Excellent,131,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45128,0,0,VeryHealthy,Child,Uneducated,28,Male,Generic,Excellent,59,Low Residential - Level1 (ItemClass),,9
0,Created- Original,8269,0,0,ExcellentHealth,Teen,Uneducated,50,Male,Generic,Excellent,122,Low Residential - Level1 (ItemClass),,9
0,Created,11158,0,0,VeryHealthy,Child,Uneducated,30,Male,Generic,Excellent,7,Low Residential - Level1 (ItemClass),,9
0,4194305,38135,0,0,ExcellentHealth,Adult,Uneducated,37,Male,Generic,Excellent,142,Low Residential - Level1 (ItemClass),,9
25930,Created- Location,13718,0,0,PoorHealth,Child,Uneducated,50,Female,Generic,Excellent,177,Low Residential - Level1 (ItemClass),Stephanie Williams,9
0,Created- Criminal- Unemployed,14413,0,0,ExcellentHealth,Adult,Uneducated,68,Male,Generic,Suberb,130,Low Residential - Level1 (ItemClass),,9
8726,Created- Unemployed,12735,0,0,VeryHealthy,Adult,Uneducated,71,Male,Generic,Suberb,244,Low Residential - Level1 (ItemClass),Edward Hunter,9
0,Created- Original,22623,0,0,VeryHealthy,Child,Uneducated,59,Male,Generic,Excellent,15,Low Residential - Level1 (ItemClass),,9
0,66060293,5542,0,28554,VerySick,Adult,Uneducated,13,Male,Generic,Bad,42,Low Residential - Level1 (ItemClass),,9
0,Created- Original,47095,0,0,ExcellentHealth,Teen,Uneducated,90,Male,Generic,Suberb,69,Low Residential - Level1 (ItemClass),,9
0,Created- Original,40853,0,0,VeryHealthy,Child,Uneducated,49,Male,Generic,Excellent,31,Low Residential - Level1 (ItemClass),,9
0,15728645,27790,0,28554,Sick,Adult,Uneducated,24,Male,Generic,Poor,161,Low Residential - Level1 (ItemClass),,9
0,10485889,38492,0,0,VeryHealthy,Adult,Uneducated,60,Male,Generic,Suberb,22,Low Residential - Level1 (ItemClass),,9
0,Created,48091,3047,0,ExcellentHealth,Adult,Uneducated,90,Male,Generic,Suberb,46,Low Residential - Level1 (ItemClass),,9
0,Created- Original,18634,0,0,VeryHealthy,Child,Uneducated,81,Male,Generic,Suberb,160,Low Residential - Level1 (ItemClass),,9
