ID,flags,home,work,visiting,health,agegroup,education,wellbeing,gender,subculture,happiness,family,class,name,taxRate
0,Created- Original,15504,0,0,ExcellentHealth,Teen,Uneducated,47,Male,Generic,Excellent,198,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45128,0,0,VeryHealthy,Child,Uneducated,28,Male,Generic,Excellent,147,Low Residential - Level1 (ItemClass),,9
24657,Created- NeedGoods- Location,2852,36303,0,ExcellentHealth,Adult,Uneducated,40,Female,Generic,Excellent,98,Low Residential - Level1 (ItemClass),Mary Hancock,9
0,Created- Original,36405,0,0,VeryHealthy,Teen,Uneducated,72,Male,Generic,Suberb,96,Low Residential - Level1 (ItemClass),,9
0,10485761,25905,0,0,ExcellentHealth,Adult,Uneducated,58,Male,Generic,Suberb,84,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,44172,0,0,VeryHealthy,Young,Uneducated,65,Male,Generic,Suberb,184,Low Residential - Level1 (ItemClass),,9
0,524289,44118,38136,0,VeryHealthy,Adult,Uneducated,54,Male,Generic,Excellent,2,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,14938,0,0,ExcellentHealth,Adult,Uneducated,41,Male,Generic,Excellent,97,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36405,0,0,VeryHealthy,Teen,Uneducated,72,Male,Generic,Suberb,24,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13313,0,0,Healthy,Child,Uneducated,45,Male,Generic,Excellent,164,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36120,0,0,ExcellentHealth,Child,Uneducated,51,Male,Generic,Excellent,155,Low Residential - Level1 (ItemClass),,9
0,Created,31117,15285,0,VeryHealthy,Adult,Uneducated,87,Male,Generic,Suberb,132,Low Residential - Level1 (ItemClass),,9
0,51412997,27790,0,32197,VerySick,Teen,Uneducated,20,Male,Generic,Bad,154,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14237,0,0,ExcellentHealth,Teen,Uneducated,35,Male,Generic,Excellent,68,Low Residential - Level1 (ItemClass),,9
0,Created,42659,0,0,ExcellentHealth,Teen,Uneducated,79,Male,Generic,Suberb,154,Low Residential - Level1 (ItemClass),,9
59624,Created- Location,44171,36303,0,ExcellentHealth,Adult,Uneducated,72,Female,Generic,Suberb,183,Low Residential - Level1 (ItemClass),Heather Miller,9
51362,9961473,1499,0,0,ExcellentHealth,Adult,Uneducated,47,Male,Generic,Excellent,117,Low Residential - Level1 (ItemClass),Thomas Scott,9
29145,Created- Location,25298,0,0,ExcellentHealth,Teen,Uneducated,42,Female,Generic,Excellent,25,Low Residential - Level1 (ItemClass),Holly Greenaway,9
0,Created- Original,13044,0,0,VeryHealthy,Child,Uneducated,79,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
20414,3670017,12618,0,0,ExcellentHealth,Adult,Uneducated,56,Female,Generic,Suberb,148,Low Residential - Level1 (ItemClass),Faith Williams,9
13539,9961473,15672,0,0,ExcellentHealth,Adult,Uneducated,82,Male,Generic,Suberb,140,Low Residential - Level1 (ItemClass),William Harvey,9
0,-2096070651,19975,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,239,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14198,0,0,ExcellentHealth,Teen,Uneducated,91,Male,Generic,Suberb,156,Low Residential - Level1 (ItemClass),,9
0,524289,45128,36303,0,ExcellentHealth,Adult,Uneducated,40,Male,Generic,Excellent,199,Low Residential - Level1 (ItemClass),,9
311,9961473,18926,0,0,ExcellentHealth,Adult,Uneducated,99,Female,Generic,Suberb,175,Low Residential - Level1 (ItemClass),Willow Phillips,9
0,10485761,29485,0,0,ExcellentHealth,Young,Uneducated,60,Male,Generic,Suberb,154,Low Residential - Level1 (ItemClass),,9
0,4227073,12329,0,0,ExcellentHealth,Young,Uneducated,47,Male,Generic,Excellent,60,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,38135,0,0,ExcellentHealth,Adult,Uneducated,30,Male,Generic,Excellent,36,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,4820,0,0,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,15745025,4820,0,23381,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,34,Low Residential - Level1 (ItemClass),,9
0,-2096070651,5542,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,42,Low Residential - Level1 (ItemClass),,9
0,10485761,1992,0,0,ExcellentHealth,Adult,Uneducated,80,Male,Generic,Suberb,213,Low Residential - Level1 (ItemClass),,9
0,Created,36405,5742,0,VeryHealthy,Adult,Uneducated,96,Male,Generic,Suberb,171,Low Residential - Level1 (ItemClass),,9
0,Created,25106,0,0,VeryHealthy,Teen,Uneducated,64,Male,Generic,Suberb,53,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,25106,0,0,VeryHealthy,Teen,Uneducated,64,Male,Generic,Suberb,53,Low Residential - Level1 (ItemClass),,9
0,15728641,41775,0,5776,ExcellentHealth,Adult,Uneducated,69,Male,Generic,Suberb,81,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,4820,0,0,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,86,Low Residential - Level1 (ItemClass),,9
0,51412997,38148,0,32197,VerySick,Teen,Uneducated,29,Male,Generic,Bad,134,Low Residential - Level1 (ItemClass),,9
45029,Created- Original- Location,40287,0,35234,ExcellentHealth,Teen,Uneducated,35,Female,Generic,Excellent,107,Low Residential - Level1 (ItemClass),Brittany Harris,9
0,Created- Unemployed,38135,0,0,ExcellentHealth,Adult,Uneducated,30,Male,Generic,Excellent,208,Low Residential - Level1 (ItemClass),,9
40992,Created- Criminal- Original- Location,36211,0,37196,ExcellentHealth,Teen,Uneducated,60,Female,Generic,Suberb,65,Low Residential - Level1 (ItemClass),Rosemary Murray,9
0,Created- Unemployed,31117,0,0,VeryHealthy,Adult,Uneducated,77,Male,Generic,Suberb,11,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,15672,0,0,ExcellentHealth,Adult,Uneducated,76,Male,Generic,Suberb,85,Low Residential - Level1 (ItemClass),,9
0,131073,48228,0,0,ExcellentHealth,Teen,Uneducated,92,Male,Generic,Suberb,99,Low Residential - Level1 (ItemClass),,9
0,Created,40853,36303,0,VeryHealthy,Adult,Uneducated,47,Male,Generic,Excellent,31,Low Residential - Level1 (ItemClass),,9
0,8388737,37958,0,0,VeryHealthy,Adult,Uneducated,91,Male,Generic,Suberb,139,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36120,0,0,ExcellentHealth,Teen,Uneducated,46,Male,Generic,Excellent,17,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,11659,0,0,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,150,Low Residential - Level1 (ItemClass),,9
0,1048577,19975,15429,42221,VeryHealthy,Adult,Uneducated,58,Male,Generic,Excellent,179,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,41775,0,0,ExcellentHealth,Adult,Uneducated,69,Male,Generic,Suberb,63,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,17207,0,0,VeryHealthy,Adult,Uneducated,74,Male,Generic,Suberb,89,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,38135,0,0,ExcellentHealth,Teen,Uneducated,36,Male,Generic,Excellent,193,Low Residential - Level1 (ItemClass),,9
17530,9977857,2146,0,0,ExcellentHealth,Adult,Uneducated,55,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),William Cook,9
0,10485761,29485,0,0,VeryHealthy,Adult,Uneducated,47,Male,Generic,Excellent,110,Low Residential - Level1 (ItemClass),,9
55149,7880705,25298,0,0,ExcellentHealth,Adult,Uneducated,43,Female,Generic,Excellent,199,Low Residential - Level1 (ItemClass),Siobhan Clarke,9
0,15729025,14413,0,45823,ExcellentHealth,Adult,Uneducated,70,Male,Generic,Suberb,61,Low Residential - Level1 (ItemClass),,9
0,Created,25298,580,0,ExcellentHealth,Adult,Uneducated,46,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14938,0,0,ExcellentHealth,Child,Uneducated,52,Male,Generic,Excellent,97,Low Residential - Level1 (ItemClass),,9
0,34603013,38148,44616,28554,VerySick,Young,Uneducated,27,Male,Generic,Bad,130,Low Residential - Level1 (ItemClass),,9
0,10502145,5824,0,0,VeryHealthy,Adult,Uneducated,47,Male,Generic,Excellent,228,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13023,0,0,VeryHealthy,Child,Uneducated,68,Male,Generic,Excellent,148,Low Residential - Level1 (ItemClass),,9
0,Created- Original,11801,0,0,VeryHealthy,Child,Uneducated,65,Male,Generic,Excellent,100,Low Residential - Level1 (ItemClass),,9
0,1048577,2852,35192,11248,ExcellentHealth,Adult,Uneducated,40,Male,Generic,Excellent,41,Low Residential - Level1 (ItemClass),,9
0,Created- Original,42659,0,0,VeryHealthy,Child,Uneducated,70,Male,Generic,Suberb,39,Low Residential - Level1 (ItemClass),,9
0,1064961,22377,580,23585,ExcellentHealth,Young,Uneducated,36,Male,Generic,Excellent,188,Low Residential - Level1 (ItemClass),,9
0,Created,18634,19636,0,VeryHealthy,Adult,Uneducated,97,Male,Generic,Suberb,54,Low Residential - Level1 (ItemClass),,9
0,10502145,1992,0,0,ExcellentHealth,Adult,Uneducated,34,Male,Generic,Excellent,3,Low Residential - Level1 (ItemClass),,9
38521,9961473,39471,0,0,ExcellentHealth,Adult,Uneducated,80,Male,Generic,Suberb,24,Low Residential - Level1 (ItemClass),Todd Jackson,9
0,524289,13313,28554,0,VeryHealthy,Adult,Uneducated,46,Male,Generic,Excellent,124,Low Residential - Level1 (ItemClass),,9
0,Created,14938,37236,0,ExcellentHealth,Adult,Uneducated,51,Male,Generic,Excellent,81,Low Residential - Level1 (ItemClass),,9
0,Created,33841,3047,0,VeryHealthy,Adult,Uneducated,92,Male,Generic,Suberb,98,Low Residential - Level1 (ItemClass),,9
0,Created- Original,20027,0,0,ExcellentHealth,Child,Uneducated,58,Male,Generic,Suberb,34,Low Residential - Level1 (ItemClass),,9
0,131073,48228,0,0,ExcellentHealth,Teen,Uneducated,92,Male,Generic,Suberb,99,Low Residential - Level1 (ItemClass),,9
0,Created- Original,41775,0,0,ExcellentHealth,Teen,Uneducated,64,Male,Generic,Suberb,212,Low Residential - Level1 (ItemClass),,9
54355,Created- Location,14413,16862,0,ExcellentHealth,Adult,Uneducated,80,Female,Generic,Suberb,208,Low Residential - Level1 (ItemClass),Stephanie Alexander,9
0,Created- Original,35832,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,14,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,15672,0,0,ExcellentHealth,Child,Uneducated,64,Male,Generic,Suberb,249,Low Residential - Level1 (ItemClass),,9
0,1081349,14133,0,28554,Sick,Child,Uneducated,18,Male,Generic,Poor,233,Low Residential - Level1 (ItemClass),,9
62746,Created- Location,25905,25710,0,VeryHealthy,Adult,Uneducated,59,Male,Generic,Suberb,244,Low Residential - Level1 (ItemClass),Todd Hunter,9
0,524289,14700,35234,0,VeryHealthy,Adult,Uneducated,97,Male,Generic,Suberb,74,Low Residential - Level1 (ItemClass),,9
0,Created- Original,4820,0,0,VeryHealthy,Child,Uneducated,73,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36405,0,0,VeryHealthy,Teen,Uneducated,72,Male,Generic,Suberb,153,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,7362,0,0,PoorHealth,Child,Uneducated,50,Male,Generic,Excellent,58,Low Residential - Level1 (ItemClass),,9
0,51412997,746,0,32197,VerySick,Teen,Uneducated,0,Male,Generic,Bad,57,Low Residential - Level1 (ItemClass),,9
32802,Created- NeedGoods- Location,14413,16855,0,ExcellentHealth,Adult,Uneducated,80,Female,Generic,Suberb,75,Low Residential - Level1 (ItemClass),Faith Graham,9
0,10485761,14017,0,0,VeryHealthy,Adult,Uneducated,77,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),,9
0,Created,36211,3475,0,VeryHealthy,Adult,Uneducated,52,Male,Generic,Excellent,173,Low Residential - Level1 (ItemClass),,9
0,Created,36120,27866,0,ExcellentHealth,Young,Uneducated,47,Male,Generic,Excellent,5,Low Residential - Level1 (ItemClass),,9
0,8388609,14017,0,0,VeryHealthy,Adult,Uneducated,79,Male,Generic,Suberb,191,Low Residential - Level1 (ItemClass),,9
0,Created- Original,20027,0,0,ExcellentHealth,Teen,Uneducated,51,Male,Generic,Suberb,215,Low Residential - Level1 (ItemClass),,9
0,Created,25106,15285,0,VeryHealthy,Adult,Uneducated,94,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
0,524289,43773,43523,0,ExcellentHealth,Adult,Uneducated,55,Male,Generic,Suberb,110,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25044,0,0,ExcellentHealth,Adult,Uneducated,30,Male,Generic,Excellent,143,Low Residential - Level1 (ItemClass),,9
0,524289,35832,35234,0,VeryHealthy,Adult,Uneducated,100,Male,Generic,Suberb,21,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36211,0,0,VeryHealthy,Child,Uneducated,55,Male,Generic,Excellent,100,Low Residential - Level1 (ItemClass),,9
0,Created- Original,44171,0,0,ExcellentHealth,Teen,Uneducated,56,Male,Generic,Suberb,79,Low Residential - Level1 (ItemClass),,9
40378,9961473,42659,0,0,VeryHealthy,Adult,Uneducated,93,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),Raymond Brown,9
41920,Created- Location,4393,37196,0,VeryHealthy,Adult,Uneducated,100,Female,Generic,Suberb,60,Low Residential - Level1 (ItemClass),Taylor Wright,9
21488,66060293,44947,0,28554,VerySick,Adult,Uneducated,13,Male,Generic,Bad,236,Low Residential - Level1 (ItemClass),Oscar Murray,9
0,Created- Original,3149,0,0,ExcellentHealth,Teen,Uneducated,66,Male,Generic,Suberb,62,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25905,0,0,ExcellentHealth,Teen,Uneducated,63,Male,Generic,Suberb,244,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,31117,12975,0,VeryHealthy,Adult,Uneducated,87,Male,Generic,Suberb,233,Low Residential - Level1 (ItemClass),,9
0,540673,19178,14968,0,VeryHealthy,Adult,Uneducated,97,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,4820,0,0,VeryHealthy,Adult,Uneducated,90,Male,Generic,Suberb,88,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25298,0,0,ExcellentHealth,Adult,Uneducated,36,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,3178497,47095,0,37196,ExcellentHealth,Young,Uneducated,92,Male,Generic,Suberb,69,Low Residential - Level1 (ItemClass),,9
0,Created- Original,2852,0,0,ExcellentHealth,Teen,Uneducated,35,Male,Generic,Excellent,41,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25298,0,0,ExcellentHealth,Adult,Uneducated,36,Male,Generic,Excellent,59,Low Residential - Level1 (ItemClass),,9
0,10485761,5824,0,0,VeryHealthy,Adult,Uneducated,47,Male,Generic,Excellent,45,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45735,0,0,VeryHealthy,Child,Uneducated,54,Male,Generic,Excellent,222,Low Residential - Level1 (ItemClass),,9
0,Created- Original,9939,0,0,ExcellentHealth,Teen,Uneducated,84,Male,Generic,Suberb,193,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25905,0,0,VeryHealthy,Child,Uneducated,55,Male,Generic,Excellent,116,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,9238,0,0,ExcellentHealth,Adult,Uneducated,42,Male,Generic,Excellent,212,Low Residential - Level1 (ItemClass),,9
0,Created- Original,35832,0,0,ExcellentHealth,Teen,Uneducated,89,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,36405,0,0,VeryHealthy,Young,Uneducated,69,Male,Generic,Suberb,172,Low Residential - Level1 (ItemClass),,9
0,Created,6076,0,0,ExcellentHealth,Teen,Uneducated,83,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created,31117,16855,0,VeryHealthy,Adult,Uneducated,87,Male,Generic,Suberb,189,Low Residential - Level1 (ItemClass),,9
0,524289,13313,26589,0,VeryHealthy,Adult,Uneducated,46,Male,Generic,Excellent,98,Low Residential - Level1 (ItemClass),,9
0,15728641,44172,0,11248,VeryHealthy,Adult,Uneducated,78,Male,Generic,Suberb,201,Low Residential - Level1 (ItemClass),,9
9200,Created- Location,18926,0,0,ExcellentHealth,Teen,Uneducated,80,Female,Generic,Suberb,175,Low Residential - Level1 (ItemClass),Faith Phillips,9
4228,9961473,18926,0,0,ExcellentHealth,Adult,Uneducated,99,Male,Generic,Suberb,159,Low Residential - Level1 (ItemClass),Pierce Smithson,9
34912,9961473,48205,0,0,PoorHealth,Adult,Uneducated,21,Male,Generic,Poor,244,Low Residential - Level1 (ItemClass),Aspen Hunter,9
30458,9977857,36120,0,0,ExcellentHealth,Adult,Uneducated,45,Male,Generic,Excellent,30,Low Residential - Level1 (ItemClass),Raymond Campbell,9
0,Created- Original,2146,0,0,ExcellentHealth,Teen,Uneducated,50,Male,Generic,Suberb,180,Low Residential - Level1 (ItemClass),,9
0,Created- Original,2852,0,0,VeryHealthy,Child,Uneducated,28,Male,Generic,Excellent,41,Low Residential - Level1 (ItemClass),,9
0,524289,14938,19636,0,ExcellentHealth,Adult,Uneducated,51,Male,Generic,Excellent,62,Low Residential - Level1 (ItemClass),,9
0,Created,38492,0,0,ExcellentHealth,Teen,Uneducated,67,Male,Generic,Suberb,197,Low Residential - Level1 (ItemClass),,9
0,Created- Original,11659,0,0,VeryHealthy,Child,Uneducated,73,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),,9
29023,9961473,9205,0,0,VeryHealthy,Adult,Uneducated,50,Female,Generic,Excellent,61,Low Residential - Level1 (ItemClass),Julie Ward,9
39333,Created- Location,25044,16862,0,ExcellentHealth,Adult,Uneducated,40,Female,Generic,Excellent,4,Low Residential - Level1 (ItemClass),Mary Phillips,9
0,15729025,6076,0,45823,ExcellentHealth,Adult,Uneducated,94,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created- Original,43709,0,0,VeryHealthy,Child,Uneducated,67,Male,Generic,Excellent,173,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14166,0,0,VeryHealthy,Teen,Uneducated,82,Male,Generic,Suberb,186,Low Residential - Level1 (ItemClass),,9
25692,Created- Location- Unemployed,13718,0,33806,ExcellentHealth,Young,Uneducated,41,Male,Generic,Excellent,87,Low Residential - Level1 (ItemClass),Stephen Jones,9
0,Created- Unemployed,1992,0,0,ExcellentHealth,Adult,Uneducated,76,Male,Generic,Suberb,175,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,9939,0,0,ExcellentHealth,Teen,Uneducated,84,Male,Generic,Suberb,75,Low Residential - Level1 (ItemClass),,9
0,34603013,47095,43523,28554,VerySick,Adult,Uneducated,33,Male,Generic,Poor,12,Low Residential - Level1 (ItemClass),,9
0,Created- Original,35832,0,0,VeryHealthy,Child,Uneducated,78,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,12692,0,0,VeryHealthy,Adult,Uneducated,43,Male,Generic,Excellent,43,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,5482,0,0,ExcellentHealth,Adult,Uneducated,96,Male,Generic,Suberb,224,Low Residential - Level1 (ItemClass),,9
38358,5767169,2146,0,0,ExcellentHealth,Adult,Uneducated,58,Female,Generic,Suberb,197,Low Residential - Level1 (ItemClass),Sabrina Blackwell,9
