ID,flags,home,work,visiting,health,agegroup,education,wellbeing,gender,subculture,happiness,family,class,name,taxRate
0,48267265,41319,0,0,VerySick,Young,Uneducated,0,Male,Generic,Bad,48,Low Residential - Level1 (ItemClass),,9
28717,60817409,4128,0,0,VerySick,Adult,Uneducated,1,Female,Generic,Bad,25,Low Residential - Level1 (ItemClass),Sophie Greenaway,9
0,Created- Unemployed,2264,0,0,ExcellentHealth,Adult,Uneducated,79,Male,Generic,Suberb,139,Low Residential - Level1 (ItemClass),,9
0,Created,45128,35234,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,147,Low Residential - Level1 (ItemClass),,9
0,Created- Original,22687,0,0,ExcellentHealth,Teen,Uneducated,68,Male,Generic,Suberb,87,Low Residential - Level1 (ItemClass),,9
21596,61865989,34355,0,28554,VerySick,Adult,Uneducated,17,Male,Generic,Bad,172,Low Residential - Level1 (ItemClass),Bradley Campbell,9
0,Created- Criminal- Unemployed,43709,0,0,ExcellentHealth,Adult,Uneducated,81,Male,Generic,Suberb,56,Low Residential - Level1 (ItemClass),,9
0,2097153,25298,0,0,ExcellentHealth,Adult,Uneducated,44,Male,Generic,Excellent,84,Low Residential - Level1 (ItemClass),,9
0,17825797,38492,0,32197,VerySick,Young,Uneducated,24,Male,Generic,Bad,139,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,39145,0,0,VeryHealthy,Adult,Uneducated,83,Male,Generic,Suberb,226,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,42659,0,0,ExcellentHealth,Adult,Uneducated,90,Male,Generic,Suberb,14,Low Residential - Level1 (ItemClass),,9
0,Created- Original- Unemployed,39145,0,0,ExcellentHealth,Young,Uneducated,82,Male,Generic,Suberb,226,Low Residential - Level1 (ItemClass),,9
0,1081345,44172,0,35234,ExcellentHealth,Teen,Uneducated,65,Male,Generic,Suberb,158,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,11659,0,0,ExcellentHealth,Adult,Uneducated,93,Male,Generic,Suberb,150,Low Residential - Level1 (ItemClass),,9
0,Created,19975,14968,0,VeryHealthy,Adult,Uneducated,56,Male,Generic,Excellent,64,Low Residential - Level1 (ItemClass),,9
0,Created- Original,34317,0,0,ExcellentHealth,Teen,Uneducated,42,Male,Generic,Excellent,203,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13044,0,0,ExcellentHealth,Teen,Uneducated,82,Male,Generic,Suberb,86,Low Residential - Level1 (ItemClass),,9
0,Created- Original,29485,0,0,ExcellentHealth,Teen,Uneducated,60,Male,Generic,Suberb,83,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,13023,0,0,ExcellentHealth,Adult,Uneducated,85,Male,Generic,Suberb,21,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14198,0,0,ExcellentHealth,Teen,Uneducated,90,Male,Generic,Suberb,156,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45735,0,0,ExcellentHealth,Teen,Uneducated,59,Male,Generic,Suberb,171,Low Residential - Level1 (ItemClass),,9
0,Created,19178,47214,0,VeryHealthy,Adult,Uneducated,95,Male,Generic,Suberb,66,Low Residential - Level1 (ItemClass),,9
0,Created- Original,19975,0,0,VeryHealthy,Child,Uneducated,56,Male,Generic,Excellent,52,Low Residential - Level1 (ItemClass),,9
0,Created- Original,32306,0,0,ExcellentHealth,Teen,Uneducated,68,Male,Generic,Suberb,148,Low Residential - Level1 (ItemClass),,9
0,Created- Original,38135,0,0,ExcellentHealth,Teen,Uneducated,35,Male,Generic,Excellent,50,Low Residential - Level1 (ItemClass),,9
0,2097153,12618,0,0,ExcellentHealth,Young,Uneducated,48,Male,Generic,Excellent,148,Low Residential - Level1 (ItemClass),,9
0,Created- Original,40853,0,0,ExcellentHealth,Teen,Uneducated,52,Male,Generic,Excellent,157,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,36120,0,0,ExcellentHealth,Adult,Uneducated,36,Male,Generic,Excellent,46,Low Residential - Level1 (ItemClass),,9
0,Created,45128,0,0,VeryHealthy,Senior,Uneducated,27,Male,Generic,Excellent,103,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,37958,0,0,ExcellentHealth,Adult,Uneducated,87,Male,Generic,Suberb,60,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25106,0,0,ExcellentHealth,Adult,Uneducated,86,Male,Generic,Suberb,134,Low Residential - Level1 (ItemClass),,9
0,Created- Original,40287,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,203,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25044,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,98,Low Residential - Level1 (ItemClass),,9
0,Created- Original,14017,0,0,ExcellentHealth,Teen,Uneducated,73,Male,Generic,Suberb,199,Low Residential - Level1 (ItemClass),,9
0,133121,48228,45862,0,ExcellentHealth,Adult,OneSchool,100,Male,Generic,Suberb,144,Low Residential - Level1 (ItemClass),,9
0,524289,14938,16855,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,164,Low Residential - Level1 (ItemClass),,9
0,66093061,45582,0,28554,VerySick,Young,Uneducated,27,Male,Generic,Bad,90,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45735,0,0,VeryHealthy,Child,Uneducated,54,Male,Generic,Excellent,6,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25106,0,0,ExcellentHealth,Teen,Uneducated,67,Male,Generic,Suberb,53,Low Residential - Level1 (ItemClass),,9
0,66060293,21265,0,28554,VerySick,Adult,Uneducated,14,Male,Generic,Bad,34,Low Residential - Level1 (ItemClass),,9
0,66093061,45582,0,28554,VerySick,Young,Uneducated,27,Male,Generic,Bad,198,Low Residential - Level1 (ItemClass),,9
0,2129921,45128,0,0,ExcellentHealth,Young,Uneducated,35,Male,Generic,Excellent,147,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,2852,0,0,ExcellentHealth,Adult,Uneducated,28,Male,Generic,Excellent,98,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,39145,0,0,VeryHealthy,Adult,Uneducated,83,Male,Generic,Suberb,153,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25905,0,0,ExcellentHealth,Adult,Uneducated,52,Male,Generic,Excellent,84,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,44172,0,0,ExcellentHealth,Adult,Uneducated,80,Male,Generic,Suberb,184,Low Residential - Level1 (ItemClass),,9
0,Created,45292,38136,0,VeryHealthy,Adult,Uneducated,49,Male,Generic,Excellent,32,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,45128,0,0,ExcellentHealth,Adult,Uneducated,28,Male,Generic,Excellent,208,Low Residential - Level1 (ItemClass),,9
0,10518529,36120,0,0,ExcellentHealth,Young,Uneducated,43,Male,Generic,Excellent,155,Low Residential - Level1 (ItemClass),,9
0,524289,31117,15285,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,132,Low Residential - Level1 (ItemClass),,9
0,51412997,25106,0,32197,VerySick,Young,Uneducated,20,Male,Generic,Bad,154,Low Residential - Level1 (ItemClass),,9
0,Created- Original,29485,0,0,ExcellentHealth,Teen,Uneducated,60,Male,Generic,Suberb,59,Low Residential - Level1 (ItemClass),,9
0,Created- Original- Unemployed,14237,0,0,ExcellentHealth,Young,Uneducated,31,Male,Generic,Excellent,68,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,44171,0,0,ExcellentHealth,Adult,Uneducated,60,Male,Generic,Suberb,183,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,4285,0,0,PoorHealth,Young,Uneducated,19,Male,Generic,Poor,25,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13044,0,0,ExcellentHealth,Teen,Uneducated,82,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
0,1097729,2146,0,6894,ExcellentHealth,Teen,Uneducated,49,Male,Generic,Excellent,92,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,34317,0,0,ExcellentHealth,Teen,Uneducated,42,Male,Generic,Excellent,203,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,12618,0,0,ExcellentHealth,Adult,Uneducated,42,Male,Generic,Excellent,148,Low Residential - Level1 (ItemClass),,9
0,10518529,19975,0,0,ExcellentHealth,Young,Uneducated,60,Male,Generic,Suberb,239,Low Residential - Level1 (ItemClass),,9
0,Created- Original,5824,0,0,PoorHealth,Child,Uneducated,50,Male,Generic,Excellent,0,Low Residential - Level1 (ItemClass),,9
0,Created- Original- Unemployed,12329,0,0,ExcellentHealth,Young,Uneducated,41,Male,Generic,Excellent,85,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,38135,0,0,ExcellentHealth,Adult,Uneducated,27,Male,Generic,Excellent,36,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,4820,0,0,ExcellentHealth,Adult,Uneducated,92,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,4820,0,0,ExcellentHealth,Adult,Uneducated,92,Male,Generic,Suberb,34,Low Residential - Level1 (ItemClass),,9
0,10518529,14166,0,0,ExcellentHealth,Young,Uneducated,86,Male,Generic,Suberb,42,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,1992,0,0,ExcellentHealth,Adult,Uneducated,73,Male,Generic,Suberb,213,Low Residential - Level1 (ItemClass),,9
0,Created,39145,0,0,VeryHealthy,Senior,Uneducated,66,Male,Generic,Excellent,171,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,14237,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,22,Low Residential - Level1 (ItemClass),,9
0,63963141,25106,0,32197,VerySick,Adult,Uneducated,25,Male,Generic,Bad,233,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,4820,0,0,ExcellentHealth,Adult,Uneducated,92,Male,Generic,Suberb,86,Low Residential - Level1 (ItemClass),,9
0,Created- Original,47095,0,0,VeryHealthy,Child,Uneducated,82,Male,Generic,Suberb,120,Low Residential - Level1 (ItemClass),,9
62589,62963713,41319,0,0,VerySick,Young,Uneducated,0,Female,Generic,Bad,107,Low Residential - Level1 (ItemClass),Brittany Harris,9
0,Created- Unemployed,38135,0,0,ExcellentHealth,Adult,Uneducated,27,Male,Generic,Excellent,208,Low Residential - Level1 (ItemClass),,9
0,49316225,4128,0,45823,VerySick,Young,Uneducated,7,Male,Generic,Bad,65,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,31117,0,0,ExcellentHealth,Adult,Uneducated,78,Male,Generic,Suberb,11,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,15672,0,0,ExcellentHealth,Adult,Uneducated,73,Male,Generic,Suberb,85,Low Residential - Level1 (ItemClass),,9
0,Created- Original,12692,0,0,ExcellentHealth,Teen,Uneducated,60,Male,Generic,Suberb,109,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,40853,0,0,VeryHealthy,Adult,Uneducated,33,Male,Generic,Excellent,31,Low Residential - Level1 (ItemClass),,9
0,Created- Original,33831,0,0,VeryHealthy,Child,Uneducated,58,Male,Generic,Excellent,30,Low Residential - Level1 (ItemClass),,9
0,Created- Criminal- Unemployed,37958,0,0,ExcellentHealth,Adult,Uneducated,86,Male,Generic,Suberb,139,Low Residential - Level1 (ItemClass),,9
0,62947333,45582,0,0,VerySick,Young,Uneducated,28,Male,Generic,Bad,17,Low Residential - Level1 (ItemClass),,9
0,Created- Original,5824,0,0,ExcellentHealth,Teen,Uneducated,59,Male,Generic,Suberb,43,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,14166,0,0,ExcellentHealth,Teen,Uneducated,86,Male,Generic,Suberb,186,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,11659,0,0,ExcellentHealth,Adult,Uneducated,92,Male,Generic,Suberb,150,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,41775,0,0,ExcellentHealth,Adult,Uneducated,66,Male,Generic,Suberb,63,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,2146,0,0,ExcellentHealth,Adult,Uneducated,46,Male,Generic,Excellent,9,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Unemployed,29485,0,0,VeryHealthy,Adult,Uneducated,40,Male,Generic,Excellent,110,Low Residential - Level1 (ItemClass),,9
0,Created- Original,12618,0,0,VeryHealthy,Child,Uneducated,50,Male,Generic,Excellent,66,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25298,0,0,ExcellentHealth,Adult,Uneducated,33,Male,Generic,Excellent,199,Low Residential - Level1 (ItemClass),,9
0,15729025,14413,0,45823,ExcellentHealth,Adult,Uneducated,67,Male,Generic,Suberb,61,Low Residential - Level1 (ItemClass),,9
0,Created,25298,580,0,ExcellentHealth,Adult,Uneducated,43,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,4194305,11659,0,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,130,Low Residential - Level1 (ItemClass),,9
0,Created,5824,10146,0,VeryHealthy,Adult,Uneducated,50,Male,Generic,Excellent,228,Low Residential - Level1 (ItemClass),,9
0,Created- Original,13023,0,0,ExcellentHealth,Teen,Uneducated,77,Male,Generic,Suberb,148,Low Residential - Level1 (ItemClass),,9
0,Created- Original,11801,0,0,ExcellentHealth,Teen,Uneducated,67,Male,Generic,Suberb,100,Low Residential - Level1 (ItemClass),,9
0,Created- Original,44172,0,0,VeryHealthy,Child,Uneducated,59,Male,Generic,Excellent,17,Low Residential - Level1 (ItemClass),,9
0,Created- Original,42659,0,0,ExcellentHealth,Teen,Uneducated,78,Male,Generic,Suberb,39,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,14166,0,0,ExcellentHealth,Teen,Uneducated,86,Male,Generic,Suberb,230,Low Residential - Level1 (ItemClass),,9
0,Created- Original,28939,0,0,ExcellentHealth,Teen,Uneducated,58,Male,Generic,Suberb,138,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,18634,19636,0,VeryHealthy,Adult,Uneducated,94,Male,Generic,Suberb,54,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,1992,0,0,ExcellentHealth,Adult,Uneducated,73,Male,Generic,Suberb,3,Low Residential - Level1 (ItemClass),,9
0,Created,39471,15039,0,ExcellentHealth,Adult,Uneducated,81,Male,Generic,Suberb,24,Low Residential - Level1 (ItemClass),,9
0,Created,12692,28554,0,VeryHealthy,Adult,Uneducated,50,Male,Generic,Excellent,124,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,14938,0,0,ExcellentHealth,Adult,Uneducated,38,Male,Generic,Excellent,81,Low Residential - Level1 (ItemClass),,9
0,Created,33841,3047,0,VeryHealthy,Adult,Uneducated,89,Male,Generic,Suberb,98,Low Residential - Level1 (ItemClass),,9
0,Created- Original,20027,0,0,ExcellentHealth,Teen,Uneducated,50,Male,Generic,Excellent,34,Low Residential - Level1 (ItemClass),,9
0,524289,39145,35234,0,ExcellentHealth,Young,Uneducated,86,Male,Generic,Suberb,99,Low Residential - Level1 (ItemClass),,9
0,Created- Original,19254,0,0,ExcellentHealth,Teen,Uneducated,88,Male,Generic,Suberb,34,Low Residential - Level1 (ItemClass),,9
0,15745025,14017,0,5696,VeryHealthy,Adult,Uneducated,70,Male,Generic,Suberb,220,Low Residential - Level1 (ItemClass),,9
0,524289,14413,16862,0,ExcellentHealth,Adult,Uneducated,77,Male,Generic,Suberb,208,Low Residential - Level1 (ItemClass),,9
0,1081345,4820,0,37196,VeryHealthy,Child,Uneducated,72,Male,Generic,Suberb,88,Low Residential - Level1 (ItemClass),,9
0,Created- Original,4292,0,0,VeryHealthy,Child,Uneducated,59,Male,Generic,Excellent,85,Low Residential - Level1 (ItemClass),,9
0,Created- Original,22623,0,0,ExcellentHealth,Teen,Uneducated,66,Male,Generic,Suberb,141,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,35832,0,0,ExcellentHealth,Teen,Uneducated,88,Male,Generic,Suberb,14,Low Residential - Level1 (ItemClass),,9
0,6324225,15672,0,0,ExcellentHealth,Young,Uneducated,70,Male,Generic,Suberb,249,Low Residential - Level1 (ItemClass),,9
0,Created- Original,22687,0,0,VeryHealthy,Child,Uneducated,57,Male,Generic,Excellent,113,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25106,0,0,VeryHealthy,Child,Uneducated,63,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
0,Created- Original,12329,0,0,ExcellentHealth,Teen,Uneducated,44,Male,Generic,Excellent,233,Low Residential - Level1 (ItemClass),,9
0,15745025,39145,0,35234,VeryHealthy,Adult,Uneducated,82,Male,Generic,Suberb,153,Low Residential - Level1 (ItemClass),,9
0,1048581,4285,35234,28554,Sick,Adult,Uneducated,8,Male,Generic,Bad,202,Low Residential - Level1 (ItemClass),,9
0,Created- Original,40287,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,111,Low Residential - Level1 (ItemClass),,9
0,Created,28939,15039,0,VeryHealthy,Adult,Uneducated,48,Male,Generic,Excellent,138,Low Residential - Level1 (ItemClass),,9
0,Created- Original,4820,0,0,ExcellentHealth,Teen,Uneducated,83,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,63963141,34355,0,28554,VerySick,Adult,Uneducated,15,Male,Generic,Bad,172,Low Residential - Level1 (ItemClass),,9
0,2146305,14938,0,0,ExcellentHealth,Young,Uneducated,46,Male,Generic,Excellent,57,Low Residential - Level1 (ItemClass),,9
0,Created,14413,16855,0,ExcellentHealth,Adult,Uneducated,77,Male,Generic,Suberb,75,Low Residential - Level1 (ItemClass),,9
14232,524289,14017,15039,0,VeryHealthy,Adult,Uneducated,80,Male,Generic,Suberb,77,Low Residential - Level1 (ItemClass),Winston Young,9
555,524289,36211,3475,0,VeryHealthy,Adult,Uneducated,48,Male,Generic,Excellent,173,Low Residential - Level1 (ItemClass),Winston White,9
1561,Created- Original- Location,9238,0,35234,VeryHealthy,Child,Uneducated,46,Female,Generic,Excellent,17,Low Residential - Level1 (ItemClass),Nancy Graham,9
0,Created- Original,8269,0,0,ExcellentHealth,Teen,Uneducated,50,Male,Generic,Excellent,96,Low Residential - Level1 (ItemClass),,9
0,10502145,36120,0,0,ExcellentHealth,Adult,Uneducated,39,Male,Generic,Excellent,5,Low Residential - Level1 (ItemClass),,9
0,Created- Original,40853,0,0,VeryHealthy,Child,Uneducated,48,Male,Generic,Excellent,192,Low Residential - Level1 (ItemClass),,9
0,524289,14017,15039,0,VeryHealthy,Adult,Uneducated,80,Male,Generic,Suberb,191,Low Residential - Level1 (ItemClass),,9
0,540673,25106,15285,0,ExcellentHealth,Adult,Uneducated,95,Male,Generic,Suberb,15,Low Residential - Level1 (ItemClass),,9
14563,Created- Location,43773,43523,0,ExcellentHealth,Adult,Uneducated,52,Female,Generic,Excellent,110,Low Residential - Level1 (ItemClass),Holly Blake,9
0,524289,25044,15039,0,ExcellentHealth,Adult,Uneducated,37,Male,Generic,Excellent,143,Low Residential - Level1 (ItemClass),,9
0,540673,35832,35234,0,VeryHealthy,Adult,Uneducated,98,Male,Generic,Suberb,21,Low Residential - Level1 (ItemClass),,9
0,1081345,36211,0,6894,ExcellentHealth,Teen,Uneducated,58,Male,Generic,Suberb,100,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,25106,0,0,ExcellentHealth,Teen,Uneducated,67,Male,Generic,Suberb,233,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,42659,0,0,ExcellentHealth,Adult,Uneducated,89,Male,Generic,Suberb,250,Low Residential - Level1 (ItemClass),,9
0,Created,4393,0,0,VeryHealthy,Senior,Uneducated,76,Male,Generic,Suberb,60,Low Residential - Level1 (ItemClass),,9
0,Created- Original,36211,0,0,VeryHealthy,Child,Uneducated,53,Male,Generic,Excellent,158,Low Residential - Level1 (ItemClass),,9
0,63995905,11270,0,28554,VerySick,Young,Uneducated,25,Male,Generic,Bad,244,Low Residential - Level1 (ItemClass),,9
0,1048577,31117,12975,35234,ExcellentHealth,Adult,Uneducated,88,Male,Generic,Suberb,233,Low Residential - Level1 (ItemClass),,9
0,Created,19178,0,0,VeryHealthy,Senior,Uneducated,74,Male,Generic,Suberb,32,Low Residential - Level1 (ItemClass),,9
0,Created,4820,12785,0,ExcellentHealth,Adult,Uneducated,100,Male,Generic,Suberb,88,Low Residential - Level1 (ItemClass),,9
0,Created,25298,15039,0,ExcellentHealth,Adult,Uneducated,43,Male,Generic,Excellent,82,Low Residential - Level1 (ItemClass),,9
0,557057,25298,15039,0,ExcellentHealth,Young,Uneducated,42,Male,Generic,Excellent,69,Low Residential - Level1 (ItemClass),,9
0,Created- Unemployed,25298,0,0,ExcellentHealth,Adult,Uneducated,33,Male,Generic,Excellent,59,Low Residential - Level1 (ItemClass),,9
0,Created- Original,11937,0,0,ExcellentHealth,Teen,Uneducated,87,Male,Generic,Suberb,251,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods,5824,15039,0,VeryHealthy,Adult,Uneducated,50,Male,Generic,Excellent,45,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45735,0,0,ExcellentHealth,Teen,Uneducated,59,Male,Generic,Suberb,222,Low Residential - Level1 (ItemClass),,9
0,10534913,9939,0,0,ExcellentHealth,Young,Uneducated,80,Male,Generic,Suberb,193,Low Residential - Level1 (ItemClass),,9
0,Created- Original,25905,0,0,ExcellentHealth,Teen,Uneducated,62,Male,Generic,Suberb,116,Low Residential - Level1 (ItemClass),,9
0,524289,9238,15039,0,ExcellentHealth,Adult,Uneducated,49,Male,Generic,Excellent,212,Low Residential - Level1 (ItemClass),,9
0,Created- Original- Unemployed,35832,0,0,ExcellentHealth,Young,Uneducated,85,Male,Generic,Suberb,9,Low Residential - Level1 (ItemClass),,9
0,Created- Original,15504,0,0,ExcellentHealth,Teen,Uneducated,46,Male,Generic,Excellent,6,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,12329,0,0,VeryHealthy,Child,Uneducated,44,Male,Generic,Excellent,218,Low Residential - Level1 (ItemClass),,9
0,1064961,31117,16855,35234,ExcellentHealth,Adult,Uneducated,88,Male,Generic,Suberb,189,Low Residential - Level1 (ItemClass),,9
0,Created- Original,9238,0,0,VeryHealthy,Child,Uneducated,46,Male,Generic,Excellent,69,Low Residential - Level1 (ItemClass),,9
0,1081345,3059,0,35234,ExcellentHealth,Teen,Uneducated,92,Male,Generic,Suberb,63,Low Residential - Level1 (ItemClass),,9
0,Created- Original,34317,0,0,VeryHealthy,Child,Uneducated,40,Male,Generic,Excellent,203,Low Residential - Level1 (ItemClass),,9
0,Created- Original,39145,0,0,ExcellentHealth,Teen,Uneducated,81,Male,Generic,Suberb,43,Low Residential - Level1 (ItemClass),,9
0,Created- Original,45128,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,201,Low Residential - Level1 (ItemClass),,9
0,524289,36120,15039,0,ExcellentHealth,Adult,Uneducated,45,Male,Generic,Excellent,30,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,34317,0,0,ExcellentHealth,Teen,Uneducated,42,Male,Generic,Excellent,146,Low Residential - Level1 (ItemClass),,9
0,557057,19975,45862,0,ExcellentHealth,Young,Uneducated,67,Male,Generic,Suberb,180,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,2852,0,0,ExcellentHealth,Teen,Uneducated,34,Male,Generic,Excellent,41,Low Residential - Level1 (ItemClass),,9
0,540673,14938,19636,0,ExcellentHealth,Adult,Uneducated,48,Male,Generic,Excellent,62,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,37958,0,0,VeryHealthy,Child,Uneducated,69,Male,Generic,Suberb,233,Low Residential - Level1 (ItemClass),,9
0,Created- NeedGoods- Original,36211,0,0,ExcellentHealth,Teen,Uneducated,58,Male,Generic,Suberb,65,Low Residential - Level1 (ItemClass),,9
